seq,orientation,angular velocity,linear acceleration,secs,nsecs
1105867,"(-0.2699841558933258, -0.7859131097793579, 0.30893680453300476, 0.4626091420650482)","(0.6976486444473267, -0.04422513768076897, -0.9360016584396362)","(0.21278991699218752, 4.950692749023438, 3.466845703125)",1624955783,841670989
1105868,"(-0.269745409488678, -0.7889751195907593, 0.3001852035522461, 0.46329742670059204)","(-3.3982949256896973, 0.6380770206451416, -2.381566047668457)","(0.9449188232421876, 7.8404785156250005, 1.9415771484375002)",1624955783,846741914
1105869,"(-0.2674914300441742, -0.7893115282058716, 0.2995915412902832, 0.46441420912742615)","(0.3503722846508026, 0.09425929933786392, -1.1192271709442139)","(-3.226092529296875, -54.32139282226563, -9.144732666015626)",1624955783,851773262
1105870,"(-0.26103129982948303, -0.7862217426300049, 0.308443158864975, 0.46752625703811646)","(5.302255630493164, -0.1859053671360016, -0.49391672015190125)","(0.096600341796875, 10.143035888671875, 3.0865753173828128)",1624955783,856740951
1105871,"(-0.2567782402038574, -0.7858598232269287, 0.31096845865249634, 0.468815416097641)","(1.996206521987915, -0.3558151125907898, -1.113368272781372)","(0.24897766113281253, 9.635211181640626, 1.328778076171875)",1624955783,861732006
1105872,"(-0.25596359372138977, -0.787115752696991, 0.30850932002067566, 0.46877866983413696)","(-0.8805413246154785, -0.10814103484153748, -0.9498500823974609)","(1.0054809570312502, -7.24173583984375, -2.019036865234375)",1624955783,866733312
1105873,"(-0.25458747148513794, -0.7873468995094299, 0.3087764084339142, 0.4689639210700989)","(0.3285343647003174, -0.24715809524059296, -0.4768724739551544)","(0.4430755615234375, -0.39552307128906256, 0.5342926025390625)",1624955783,871757745
1105874,"(-0.2522832453250885, -0.786248505115509, 0.31256628036499023, 0.4695410430431366)","(2.0542635917663574, -0.3190634846687317, 0.029128337278962135)","(1.25311279296875, 10.270590209960938, 0.21921997070312502)",1624955783,876739978
1105875,"(-0.2553552985191345, -0.7861999869346619, 0.31445711851119995, 0.4666904807090759)","(-1.153781771659851, -0.3978930711746216, 1.2121050357818604)","(-0.41137390136718754, 7.025955200195313, 0.37742919921875)",1624955783,881877660
1105876,"(-0.25898686051368713, -0.7866463661193848, 0.3141489624977112, 0.46413764357566833)","(-1.2320786714553833, -0.44902580976486206, 1.53488028049469)","(-0.3503631591796875, 5.0057220458984375, 0.6144439697265626)",1624955783,886761188
1105877,"(-0.2624025344848633, -0.7866280674934387, 0.3150378167629242, 0.4616409242153168)","(-0.6893262267112732, -0.5022890567779541, 1.7553900480270386)","(-0.515899658203125, 2.8555419921875003, 0.5244232177734376)",1624955783,891762256
1105878,"(-0.2659394145011902, -0.7865763902664185, 0.3159946799278259, 0.4590437412261963)","(-0.6893262267112732, -0.5102785229682922, 1.8203712701797485)","(-0.6302947998046875, 0.62506103515625, 0.1909576416015625)",1624955783,896673440
1105879,"(-0.2696240246295929, -0.7865743041038513, 0.31673792004585266, 0.45637792348861694)","(-0.8688234090805054, -0.48684269189834595, 1.7266279458999634)","(-0.7539611816406251, -1.40205078125, 0.0381317138671875)",1624955783,901723623
1105880,"(-0.27282509207725525, -0.7866819500923157, 0.317073255777359, 0.4540511965751648)","(-0.8389959931373596, -0.43144893646240234, 1.5252928733825684)","(-0.8360565185546875, -3.016592407226563, -0.0680389404296875)",1624955783,906697750
1105881,"(-0.27542808651924133, -0.7867814302444458, 0.31741270422935486, 0.45206573605537415)","(-0.6717494130134583, -0.39469727873802185, 1.2659008502960205)","(-0.7261474609375, -4.084429931640625, 0.07312316894531251)",1624955783,911687135
1105882,"(-0.2772884964942932, -0.7868183851242065, 0.3179331123828888, 0.45049574971199036)","(-0.3953131437301636, -0.3632719814777374, 0.987334132194519)","(-0.6926513671875001, -4.4893737792968755, 0.6159393310546876)",1624955783,916702270
1105883,"(-0.2787247896194458, -0.7869169116020203, 0.3194834291934967, 0.4483352601528168)","(0.08778448402881622, -0.4106762707233429, 0.42114582657814026)","(-0.623565673828125, -4.80369873046875, 1.2901977539062501)",1624955783,921720266
1105884,"(-0.2784411311149597, -0.7871593832969666, 0.3202674984931946, 0.4475257396697998)","(0.1991046667098999, -0.47619006037712097, 0.14417694509029388)","(-0.61549072265625, -4.304098510742188, 1.6486358642578127)",1624955783,926711082
1105885,"(-0.2776376008987427, -0.7875493764877319, 0.32101672887802124, 0.44680142402648926)","(0.2811300754547119, -0.5464975237846375, -0.07846342027187347)","(-0.4604217529296875, -3.8130218505859377, 1.8194061279296876)",1624955783,931724309
1105886,"(-0.2764105200767517, -0.788033664226532, 0.32176923751831055, 0.4461665749549866)","(0.3652859926223755, -0.5954996943473816, -0.2531668543815613)","(-0.487188720703125, -2.8651123046875, 1.830621337890625)",1624955783,936800241
1105887,"(-0.27507954835891724, -0.788384735584259, 0.3227720856666565, 0.4456443190574646)","(0.31628379225730896, -0.6482303142547607, -0.35543230175971985)","(-0.45174865722656254, -1.8712951660156252, 1.9370910644531252)",1624955783,941719055
1105888,"(-0.2737051844596863, -0.7890155911445618, 0.3233087956905365, 0.44498446583747864)","(0.14211300015449524, -0.7009609341621399, -0.4268050491809845)","(-0.34752197265625, -0.8792724609375001, 1.836602783203125)",1624955783,946700811
1105889,"(-0.27238255739212036, -0.7900144457817078, 0.32335442304611206, 0.44398948550224304)","(0.013215942308306694, -0.753691554069519, -0.4401208460330963)","(-0.492572021484375, 0.21159362792968753, 1.7959289550781252)",1624955783,951792716
1105890,"(-0.27032163739204407, -0.7921565771102905, 0.3232102394104004, 0.4415304660797119)","(-0.14763905107975006, -0.8005632162094116, -0.28299427032470703)","(-0.3768310546875, 2.1489837646484378, 1.4576782226562501)",1624955783,956780433
1105891,"(-0.2695166766643524, -0.7931244969367981, 0.32335829734802246, 0.4401743710041046)","(-0.09331054985523224, -0.8133463859558105, -0.1785983145236969)","(-0.5884246826171875, 2.5931060791015628, 1.33087158203125)",1624955783,961722850
1105892,"(-0.26885199546813965, -0.7939438819885254, 0.3237597644329071, 0.438806414604187)","(-0.010219885036349297, -0.7984327077865601, -0.058223385363817215)","(-0.5763122558593751, 3.0892669677734377, 0.8611785888671876)",1624955783,966681003
1105893,"(-0.2684379518032074, -0.7947338819503784, 0.3240831792354584, 0.43738868832588196)","(-0.08958212286233902, -0.7643442153930664, 0.026997806504368782)","(-0.820355224609375, 3.088369750976563, 0.5321990966796876)",1624955783,971688032
1105894,"(-0.26835083961486816, -0.7954636216163635, 0.3243548274040222, 0.4359116554260254)","(-0.17107488214969635, -0.7196030616760254, 0.15003590285778046)","(-0.8122802734375001, 3.1652313232421876, 0.5683868408203125)",1624955783,976740598
1105895,"(-0.2684697210788727, -0.7960741519927979, 0.32475748658180237, 0.43442147970199585)","(-0.14870432019233704, -0.6865798830986023, 0.2661497890949249)","(-0.4469635009765625, 3.178091430664063, 0.92353515625)",1624955783,981807470
1105896,"(-0.26879769563674927, -0.7966160774230957, 0.32522034645080566, 0.43287622928619385)","(-0.1646832972764969, -0.6695356369018555, 0.3694804608821869)","(-0.52337646484375, 3.102127075195313, 1.0684356689453125)",1624955783,986766815
1105897,"(-0.2694295346736908, -0.79719078540802, 0.3255881667137146, 0.4311452805995941)","(-0.28559085726737976, -0.6865798830986023, 0.4834638237953186)","(-0.356494140625, 2.772848510742188, 1.3274322509765626)",1624955783,991761207
1105898,"(-0.2715013027191162, -0.7985307574272156, 0.32596129179000854, 0.4270642399787903)","(-0.5306017994880676, -0.7563546895980835, 0.6661567687988281)","(-0.32688598632812504, 2.0508880615234375, 1.4152099609375002)",1624955783,997389316
1105899,"(-0.27275407314300537, -0.7992475032806396, 0.3261326253414154, 0.4247879981994629)","(-0.5641576051712036, -0.7952368855476379, 0.7316705584526062)","(-0.2260986328125, 1.5635498046875, 1.5276611328125)",1624955784,1736879
1105900,"(-0.27406808733940125, -0.7999486327171326, 0.32637423276901245, 0.42243003845214844)","(-0.558298647403717, -0.8213358521461487, 0.7812053561210632)","(0.0061309814453125, 1.15382080078125, 1.4919219970703126)",1624955784,6713867
1105901,"(-0.2753945589065552, -0.8006284236907959, 0.3267230987548828, 0.42000237107276917)","(-0.5274059772491455, -0.8538264632225037, 0.8190222382545471)","(0.053683471679687504, 0.7307830810546876, 1.2260467529296877)",1624955784,11703968
1105902,"(-0.2766195237636566, -0.8012500405311584, 0.3272310197353363, 0.41760915517807007)","(-0.4959806799888611, -0.918274998664856, 0.8413928151130676)","(0.31208190917968753, 0.14176025390625002, 0.9621154785156251)",1624955784,16754865
1105903,"(-0.27790236473083496, -0.8019229173660278, 0.32770729064941406, 0.4150804877281189)","(-0.5311344265937805, -0.9449065923690796, 0.8509802222251892)","(0.21832275390625003, -0.1463958740234375, 0.6240142822265625)",1624955784,21684169
1105904,"(-0.27927345037460327, -0.8026535511016846, 0.32812872529029846, 0.4124087989330292)","(-0.5881260633468628, -0.9811255931854248, 0.8802750110626221)","(0.332568359375, -0.502142333984375, 0.31268005371093754)",1624955784,26725769
1105905,"(-0.2806416451931, -0.8034126162528992, 0.3285749852657318, 0.4096391201019287)","(-0.5716145038604736, -1.0098878145217896, 0.8941234350204468)","(0.46744995117187504, -0.7385589599609376, -0.18437805175781252)",1624955784,31749725
1105906,"(-0.28270259499549866, -0.804668128490448, 0.33056914806365967, 0.40411800146102905)","(-0.12952955067157745, -1.2905850410461426, 0.8962539434432983)","(-1.0152008056640627, 0.18662109375000002, 5.4957519531250005)",1624955784,36766767
1105907,"(-0.28327396512031555, -0.8041574954986572, 0.3341602683067322, 0.40177443623542786)","(0.9772806763648987, -1.1313279867172241, 1.2776187658309937)","(-0.54371337890625, 3.312973022460938, -1.3186096191406251)",1624955784,41731834
1105908,"(-0.2836299538612366, -0.8036759495735168, 0.3380182981491089, 0.3992519676685333)","(1.1679630279541016, -1.2405176162719727, 1.3063809871673584)","(0.19828491210937502, 0.545806884765625, -0.8991607666015625)",1624955784,46683549
1105909,"(-0.28471848368644714, -0.8033035397529602, 0.3410971164703369, 0.3965996205806732)","(0.6379938125610352, -1.1233384609222412, 1.4022548198699951)","(0.13817138671875, -0.46730041503906256, -2.5639465332031253)",1624955784,51711797
1105910,"(-0.28671780228614807, -0.8032540678977966, 0.34274113178253174, 0.39383262395858765)","(-0.10982215404510498, -0.898034930229187, 1.4517896175384521)","(0.6305938720703126, -1.102081298828125, -3.136520385742188)",1624955784,56747913
1105911,"(-0.2888515293598175, -0.8030253052711487, 0.3443280756473541, 0.3913479149341583)","(-0.09011474996805191, -0.7355820536613464, 1.46989905834198)","(-0.157012939453125, -1.1671295166015625, -2.641107177734375)",1624955784,61754941
1105912,"(-0.2905955910682678, -0.8023706674575806, 0.3466832637786865, 0.38931503891944885)","(0.3823302388191223, -0.6572850942611694, 1.4496591091156006)","(-0.587677001953125, -1.5107635498046876, -2.4073822021484377)",1624955784,66701889
1105913,"(-0.2913298010826111, -0.8002095818519592, 0.349376380443573, 0.39080384373664856)","(1.379950761795044, 0.6806876063346863, 0.7897274494171143)","(-0.29189453125000003, -1.7944335937500002, -2.672659301757813)",1624955784,71726322
1105914,"(-0.2892002463340759, -0.7941527366638184, 0.36071276664733887, 0.39442452788352966)","(1.1221567392349243, 0.5821506381034851, 0.7130283713340759)","(1.020733642578125, -6.646133422851563, -9.910806274414064)",1624955784,76711177
1105915,"(-0.2912551462650299, -0.7934252619743347, 0.3594495356082916, 0.39552825689315796)","(-0.5561681389808655, 1.0247682332992554, 0.42700478434562683)","(-1.2182708740234376, -3.538473510742188, -6.44560546875)",1624955784,81769466
1105916,"(-0.2933322787284851, -0.7926654815673828, 0.35851043462753296, 0.39636796712875366)","(-0.5119596719741821, 0.9427427649497986, 0.41688475012779236)","(-1.5176422119140627, -0.46057128906250006, 0.2968292236328125)",1624955784,86834907
1105917,"(-0.2931635081768036, -0.7908006906509399, 0.3607322871685028, 0.3981974720954895)","(1.3692981004714966, 0.6668391823768616, 0.28798770904541016)","(-0.32838134765625004, 0.12501220703125002, 2.409475708007813)",1624955784,102176427
1105918,"(-0.2931635081768036, -0.7908006906509399, 0.3607322871685028, 0.3981974720954895)","(1.3692981004714966, 0.6668391823768616, 0.28798770904541016)","(-0.32838134765625004, 0.12501220703125002, 2.409475708007813)",1624955784,102487802
1105919,"(-0.2931635081768036, -0.7908006906509399, 0.3607322871685028, 0.3981974720954895)","(1.3692981004714966, 0.6668391823768616, 0.28798770904541016)","(-0.32838134765625004, 0.12501220703125002, 2.409475708007813)",1624955784,102780580
1105920,"(-0.2938515543937683, -0.7856545448303223, 0.3676312267780304, 0.40155288577079773)","(0.5676863193511963, 0.28600698709487915, 0.43605953454971313)","(-0.30011901855468753, 1.8608276367187502, -0.1867706298828125)",1624955784,106751918
1105921,"(-0.29427096247673035, -0.7844026684761047, 0.36924460530281067, 0.40221214294433594)","(0.7913919687271118, 0.3163670301437378, 0.4978448748588562)","(-0.412420654296875, 3.0321441650390626, -0.28740844726562503)",1624955784,111698627
1105922,"(-0.2947804927825928, -0.7827036380767822, 0.3713715970516205, 0.40318936109542847)","(1.073687195777893, 0.45698198676109314, 0.6294050812721252)","(-0.27843627929687503, 3.2583923339843754, -1.5874755859375)",1624955784,116699695
1105923,"(-0.2954419255256653, -0.7804986834526062, 0.37484702467918396, 0.40376296639442444)","(1.5535889863967896, 0.2524511218070984, 1.0635005235671997)","(1.1189788818359376, 10.926754760742188, 10.004415893554688)",1624955784,121747016
1105924,"(-0.298684686422348, -0.7790660262107849, 0.3758850693702698, 0.40317869186401367)","(-0.060819968581199646, 0.46550410985946655, 1.621699333190918)","(0.355596923828125, 8.7628173828125, 1.3660125732421875)",1624955784,126694440
1105925,"(-0.3005812466144562, -0.775459885597229, 0.3813636600971222, 0.40357598662376404)","(2.2470765113830566, 0.37921765446662903, 2.082958936691284)","(0.10841369628906251, 7.468283081054688, 0.38356018066406256)",1624955784,131681680
1105926,"(-0.30316707491874695, -0.7707889676094055, 0.3888093829154968, 0.4034852087497711)","(2.927248001098633, 0.25404903292655945, 2.9112024307250977)","(1.4210418701171876, 8.991757202148438, -0.8231964111328126)",1624955784,136746168
1105927,"(-0.30748042464256287, -0.7676234245300293, 0.39227941632270813, 0.4028970003128052)","(0.8968531489372253, 0.6540560126304626, 2.6693873405456543)","(-1.0226776123046877, 2.6047698974609377, -0.388494873046875)",1624955784,141739368
1105928,"(-0.3115421235561371, -0.7635307312011719, 0.3977533280849457, 0.40218624472618103)","(1.7842187881469727, 0.45751461386680603, 3.0970911979675293)","(-0.5417694091796875, 5.281317138671875, 1.274945068359375)",1624955784,146717071
1105929,"(-0.3205147683620453, -0.7546849846839905, 0.4087308347225189, 0.40082335472106934)","(1.4470624923706055, 0.6785570979118347, 3.3144052028656006)","(-1.2939361572265626, 1.7522644042968751, -0.2600433349609375)",1624955784,151728391
1105930,"(-0.3205147683620453, -0.7546849846839905, 0.4087308347225189, 0.40082335472106934)","(1.4470624923706055, 0.6785570979118347, 3.3144052028656006)","(-1.2939361572265626, 1.7522644042968751, -0.2600433349609375)",1624955784,156732082
1105931,"(-0.3305068612098694, -0.7461822032928467, 0.4182068705558777, 0.39884817600250244)","(0.9996512532234192, 0.645001232624054, 3.4219970703125)","(-0.43470153808593753, 2.1708160400390626, 6.488821411132813)",1624955784,161734580
1105932,"(-0.3353606164455414, -0.7413508296012878, 0.4236617684364319, 0.39804840087890625)","(1.362373948097229, 0.6391422748565674, 3.287240982055664)","(-2.348165893554688, -0.6901092529296875, 4.7844085693359375)",1624955784,166752576
