seq,orientation,angular velocity,linear acceleration,secs,nsecs
1099016,"(0.045576758682727814, -0.10002042353153229, -0.7284101247787476, 0.6762592196464539)","(0.0042111254297196865, 0.0015146734658628702, 0.006408234126865864)","(0.004486083984375, -0.024673461914062503, 0.17705078125)",1624948058,402128934
1099017,"(0.045608676970005035, -0.10001951456069946, -0.7284113168716431, 0.6762558817863464)","(0.009004817344248295, 0.011634689755737782, 0.005875601898878813)","(-0.1146942138671875, 0.14250793457031252, 0.15791015625000002)",1624948058,407154798
1099018,"(0.04561377316713333, -0.10001600533723831, -0.728411853313446, 0.676255464553833)","(0.005276390351355076, 0.00897152815014124, 0.0037450718227773905)","(-0.033197021484375006, 0.0035888671875000003, 0.00478515625)",1624948058,412122011
1099019,"(0.04567467048764229, -0.10008250176906586, -0.7283961176872253, 0.6762585043907166)","(0.019657466560602188, 0.018026279285550117, 0.0021471744403243065)","(0.13428344726562502, 0.08807678222656251, -0.1909576416015625)",1624948058,417182922
1099020,"(0.045700185000896454, -0.10008697211742401, -0.7283965349197388, 0.6762556433677673)","(0.007406919728964567, 0.01749364659190178, -0.0005159876891411841)","(-0.09989013671875001, 0.054132080078125006, -0.24837951660156252)",1624948058,422127962
1099021,"(0.045725852251052856, -0.10012143105268478, -0.7283937931060791, 0.6762517690658569)","(0.008472184650599957, 0.0047104679979383945, 0.00907139666378498)","(0.00059814453125, 0.1538726806640625, -0.33436279296875004)",1624948058,437189102
1099022,"(0.045725852251052856, -0.10012143105268478, -0.7283937931060791, 0.6762517690658569)","(0.008472184650599957, 0.0047104679979383945, 0.00907139666378498)","(0.00059814453125, 0.1538726806640625, -0.33436279296875004)",1624948058,437538623
1099023,"(0.045725852251052856, -0.10012143105268478, -0.7283937931060791, 0.6762517690658569)","(0.008472184650599957, 0.0047104679979383945, 0.00907139666378498)","(0.00059814453125, 0.1538726806640625, -0.33436279296875004)",1624948058,438122987
1099024,"(0.04576278477907181, -0.10016526281833649, -0.7283905148506165, 0.6762463450431824)","(-0.003245729021728039, -0.009137975051999092, -0.0031791499350219965)","(0.00044860839843750003, 0.0186920166015625, 0.130096435546875)",1624948058,442190408
1099025,"(0.04575687274336815, -0.10017690062522888, -0.7283890843391418, 0.6762465834617615)","(-0.002713096560910344, -0.01659482903778553, 1.6644764400552958e-05)","(0.07686157226562501, 0.0665435791015625, 0.206658935546875)",1624948058,447067499
1099026,"(0.04575604572892189, -0.10014767199754715, -0.7283921241760254, 0.6762476563453674)","(-0.010702583007514477, -0.014464300125837326, -0.003711782395839691)","(-0.09031982421875001, -0.08134765625000001, 0.177947998046875)",1624948058,452133655
1099027,"(0.045697156339883804, -0.10011791437864304, -0.7283931970596313, 0.67625492811203)","(-0.006974156014621258, -0.008605343289673328, 0.006940866354852915)","(0.1389190673828125, -0.11364746093750001, 0.39776611328125006)",1624948058,457149028
1099028,"(0.04567766934633255, -0.10011333972215652, -0.728393018245697, 0.6762571334838867)","(0.0026132280472666025, 0.0009820411214604974, -0.002113885013386607)","(0.07177734375, -0.041571044921875, 0.22550048828125002)",1624948058,462143182
1099029,"(0.04569125920534134, -0.10010066628456116, -0.7283948063850403, 0.6762561202049255)","(-0.0037783614825457335, -0.0027463859878480434, 0.009604028426110744)","(-0.08583374023437501, 0.034991455078125004, 0.1774993896484375)",1624948058,467125654
1099030,"(0.04570797085762024, -0.1000949889421463, -0.7283959984779358, 0.6762545704841614)","(0.005809022579342127, 0.01376521959900856, 0.006940866354852915)","(-0.08553466796875, 0.0348419189453125, -0.0041870117187500005)",1624948058,472077846
1099031,"(0.045713938772678375, -0.10008829087018967, -0.7283968925476074, 0.676254153251648)","(0.014331141486763954, 0.01216732244938612, 0.007473499048501253)","(-0.051889038085937506, -0.0177947998046875, -0.052188110351562504)",1624948058,477147817
1099032,"(0.045716315507888794, -0.10009831190109253, -0.728395938873291, 0.6762535572052002)","(0.0015479630092158914, 0.00897152815014124, 0.005875601898878813)","(0.0103179931640625, 0.0011962890625, -0.20994873046875)",1624948058,482152938
1099033,"(0.045770492404699326, -0.10012439638376236, -0.7283746600151062, 0.6762689352035522)","(0.013265877030789852, 0.022819971665740013, 0.008006131276488304)","(0.1206756591796875, 0.0958526611328125, -0.22893981933593752)",1624948058,487093210
1099034,"(0.045765966176986694, -0.10013145208358765, -0.7283737659454346, 0.6762691736221313)","(0.006874287500977516, 0.003645203309133649, -0.0015812525525689125)","(0.024822998046875003, -0.03828125, -0.2241546630859375)",1624948058,492117643
1099035,"(0.04580078274011612, -0.10010875761508942, -0.7283773422241211, 0.6762663125991821)","(0.0026132280472666025, -0.01126850489526987, 0.001081909635104239)","(-0.17540588378906252, -0.0145050048828125, 0.04859924316406251)",1624948058,497137546
1099036,"(0.045798785984516144, -0.10009931027889252, -0.7283782958984375, 0.6762668490409851)","(-0.013898378238081932, -0.010735873132944107, -0.0031791499350219965)","(-0.017346191406250003, -0.014355468750000001, 0.1490875244140625)",1624948058,502143859
1099037,"(0.04578728973865509, -0.10007601231336594, -0.7283803224563599, 0.6762688755989075)","(-0.008039421401917934, -0.018192727118730545, -0.006374944467097521)","(-0.0267669677734375, -0.09031982421875001, 0.20635986328125003)",1624948058,507103443
1099038,"(0.0457158088684082, -0.10006154328584671, -0.7283901572227478, 0.6762652397155762)","(-0.014963642694056034, -0.021921154111623764, -0.0015812525525689125)","(-0.008374023437500001, -0.0749176025390625, 0.3162689208984375)",1624948058,512150049
1099039,"(0.04572143033146858, -0.1000487357378006, -0.728391706943512, 0.6762651205062866)","(-0.004310993943363428, -0.004876915831118822, -0.0005159876891411841)","(-0.041720581054687504, 0.049645996093750006, 0.38311157226562503)",1624948058,517143726
1099040,"(0.045718416571617126, -0.10001280158758163, -0.728395402431488, 0.6762666702270508)","(-0.009637318551540375, -0.010735873132944107, -0.0015812525525689125)","(-0.09390869140625001, -0.07895507812500001, 0.349615478515625)",1624948058,522131443
1099041,"(0.045721348375082016, -0.10000196844339371, -0.7283966541290283, 0.6762667298316956)","(-0.0016478316392749548, -0.007007445674389601, 1.6644764400552958e-05)","(-0.0363372802734375, 0.011962890625, 0.21548156738281252)",1624948058,537232398
1099042,"(0.045721348375082016, -0.10000196844339371, -0.7283966541290283, 0.6762667298316956)","(-0.0016478316392749548, -0.007007445674389601, 1.6644764400552958e-05)","(-0.0363372802734375, 0.011962890625, 0.21548156738281252)",1624948058,537497043
1099043,"(0.045721348375082016, -0.10000196844339371, -0.7283966541290283, 0.6762667298316956)","(-0.0016478316392749548, -0.007007445674389601, 1.6644764400552958e-05)","(-0.0363372802734375, 0.011962890625, 0.21548156738281252)",1624948058,538191556
1099044,"(0.04577115923166275, -0.10003803670406342, -0.7283855080604553, 0.6762700080871582)","(-0.0053762588649988174, 0.013232586905360222, -0.0005159876891411841)","(0.0883758544921875, 0.0252716064453125, -0.2675201416015625)",1624948058,542134046
1099045,"(0.04578980803489685, -0.10006342083215714, -0.728383481502533, 0.6762672066688538)","(0.007939551956951618, 0.01056942529976368, 0.002679806901142001)","(0.0020935058593750003, 0.11559143066406251, -0.22908935546875)",1624948058,547066211
1099046,"(0.045790933072566986, -0.10006294399499893, -0.7283835411071777, 0.6762670874595642)","(0.009004817344248295, 0.0047104679979383945, 0.0016145420959219337)","(-0.0216827392578125, -0.0423187255859375, -0.20037841796875003)",1624948058,552099943
1099047,"(0.0457792729139328, -0.1000729501247406, -0.7283821105957031, 0.6762679815292358)","(-0.011767848394811153, -0.00807271059602499, -0.0053096795454621315)","(0.06415100097656251, -0.0471038818359375, -0.20037841796875003)",1624948058,557173728
1099048,"(0.04571555182337761, -0.10006441175937653, -0.7283884286880493, 0.6762666702270508)","(-0.01762680523097515, -0.016062196344137192, -0.0005159876891411841)","(0.0345428466796875, -0.0366363525390625, 0.1057220458984375)",1624948058,562154769
1099049,"(0.04564448446035385, -0.10007480531930923, -0.7283948659896851, 0.6762630343437195)","(-0.014963642694056034, -0.01925799250602722, -0.0015812525525689125)","(0.10048828125, -0.002392578125, 0.191705322265625)",1624948058,567078590
1099050,"(0.04561030492186546, -0.10004676133394241, -0.7283965945243835, 0.6762676239013672)","(-0.006441523786634207, -0.01499693188816309, -0.00744020938873291)","(0.0237762451171875, 0.017645263671875, 0.45473937988281254)",1624948058,572100162
1099051,"(0.04560704901814461, -0.10003673285245895, -0.7283975481987, 0.6762683391571045)","(-0.006441523786634207, -0.005942180752754211, -0.00584231223911047)","(-0.0049346923828125005, 0.0082244873046875, 0.28725891113281254)",1624948058,577143907
1099052,"(0.04560988396406174, -0.10003520548343658, -0.728397786617279, 0.6762680411338806)","(0.0010153305483981967, -8.322382200276479e-05, -0.002113885013386607)","(0.00478515625, 0.0704315185546875, 0.3207550048828125)",1624948058,582130670
1099053,"(0.0456051267683506, -0.10004293918609619, -0.7283968329429626, 0.6762682795524597)","(0.010070081800222397, 0.015363116748631, -0.0031791499350219965)","(0.047702026367187504, 0.022579956054687503, 0.0527862548828125)",1624948058,587042093
1099054,"(0.04561314731836319, -0.10005414485931396, -0.728395938873291, 0.6762670874595642)","(0.018059568479657173, 0.011102057993412018, -0.002113885013386607)","(0.0046356201171875, 0.06056213378906251, -0.047702026367187504)",1624948058,592089176
1099055,"(0.04561098292469978, -0.10006681829690933, -0.7283945083618164, 0.6762668490409851)","(0.005276390351355076, 0.012699955143034458, 0.007473499048501253)","(0.0426177978515625, 0.01256103515625, -0.128900146484375)",1624948058,597108840
1099056,"(0.045634329319000244, -0.10007727146148682, -0.7283942699432373, 0.6762640476226807)","(-0.002713096560910344, 0.02068944089114666, -0.0010486200917512178)","(-0.0719268798828125, 0.06474914550781251, -0.27245483398437503)",1624948058,602117776
1099057,"(0.04562392085790634, -0.1000901311635971, -0.7283925414085388, 0.6762646436691284)","(-0.0037783614825457335, 0.01216732244938612, 0.005875601898878813)","(0.061608886718750006, -0.054879760742187506, -0.310736083984375)",1624948058,607104539
1099058,"(0.04561764374375343, -0.10011318325996399, -0.7283899188041687, 0.6762645244598389)","(-4.9934293201658875e-05, 0.003112570848315954, -0.003711782395839691)","(0.046954345703125004, -0.0599639892578125, -0.047402954101562506)",1624948058,612151622
1099059,"(0.045611701905727386, -0.10010193288326263, -0.7283908724784851, 0.6762655377388)","(-0.007506788708269596, -0.010203240439295769, -0.0053096795454621315)","(-0.015252685546875, -0.054879760742187506, 0.057870483398437506)",1624948058,617213249
1099060,"(0.04563353955745697, -0.1000668853521347, -0.7283953428268433, 0.6762644648551941)","(-0.011767848394811153, -0.01339903473854065, -0.00903810653835535)","(-0.19155578613281252, -0.006878662109375, 0.253912353515625)",1624948058,622154951
1099061,"(0.04556833952665329, -0.10007791221141815, -0.7284204959869385, 0.676240086555481)","(-0.003245729021728039, -0.027247479185461998, -0.013299166224896908)","(0.0133087158203125, -0.0874786376953125, 0.34946594238281253)",1624948058,637223720
1099062,"(0.04556833952665329, -0.10007791221141815, -0.7284204959869385, 0.676240086555481)","(-0.003245729021728039, -0.027247479185461998, -0.013299166224896908)","(0.0133087158203125, -0.0874786376953125, 0.34946594238281253)",1624948058,637615442
1099063,"(0.04556833952665329, -0.10007791221141815, -0.7284204959869385, 0.676240086555481)","(-0.003245729021728039, -0.027247479185461998, -0.013299166224896908)","(0.0133087158203125, -0.0874786376953125, 0.34946594238281253)",1624948058,637929677
1099064,"(0.045597657561302185, -0.1000390499830246, -0.7284255623817444, 0.6762383580207825)","(0.00048269814578816295, 0.00897152815014124, 0.0021471744403243065)","(-0.0288604736328125, 0.07536621093750001, 0.0097198486328125)",1624948058,642151117
1099065,"(0.045597657561302185, -0.1000390499830246, -0.7284255623817444, 0.6762383580207825)","(0.00048269814578816295, 0.00897152815014124, 0.0021471744403243065)","(-0.0288604736328125, 0.07536621093750001, 0.0097198486328125)",1624948058,647081136
1099066,"(0.045614659786224365, -0.10004539042711258, -0.7284255027770996, 0.6762363910675049)","(-0.0011151991784572601, 0.01749364659190178, 0.0048103369772434235)","(0.019140625, 0.11798400878906251, -0.1338348388671875)",1624948058,652095556
1099067,"(0.045690108090639114, -0.10006273537874222, -0.7284103035926819, 0.6762450933456421)","(0.016461672261357307, 0.022819971665740013, 0.0048103369772434235)","(0.015103149414062501, 0.1072174072265625, -0.19110717773437502)",1624948058,657085418
1099068,"(0.04570872709155083, -0.10008873790502548, -0.7284082174301147, 0.6762422323226929)","(0.009004817344248295, -0.001681121182627976, 0.003212439361959696)","(0.0007476806640625, 0.10661926269531251, -0.2818756103515625)",1624948058,662146806
1099069,"(0.04570966958999634, -0.10010398924350739, -0.7284066677093506, 0.6762415766716003)","(0.013265877030789852, -8.322382200276479e-05, 0.006408234126865864)","(0.03409423828125, 0.0155517578125, -0.21473388671875002)",1624948058,667152643
1099070,"(0.04568864777684212, -0.1001087948679924, -0.7284054160118103, 0.6762436628341675)","(0.0031458602752536535, -0.010203240439295769, -0.006907577160745859)","(0.0862823486328125, -0.0847869873046875, -0.12381591796875001)",1624948058,672160625
1099071,"(0.04567905515432358, -0.10011611133813858, -0.7284043431282043, 0.6762443780899048)","(0.00048269814578816295, -0.007540077902376652, -0.003711782395839691)","(0.06220703125, -0.0034393310546875, 0.019738769531250002)",1624948058,677146911
1099072,"(0.04568614438176155, -0.10009405761957169, -0.7284069061279297, 0.6762444376945496)","(-0.009637318551540375, -0.01659482903778553, -0.002646517474204302)","(-0.09540405273437501, -0.027066040039062503, 0.16792907714843752)",1624948058,682193040
1099073,"(0.045687414705753326, -0.10007764399051666, -0.7284086346626282, 0.676244854927063)","(-0.011235215701162815, -0.00807271059602499, 1.6644764400552958e-05)","(-0.037683105468750006, 0.02093505859375, 0.38804626464843756)",1624948058,687168598
1099074,"(0.04560469463467598, -0.10005711019039154, -0.7284300327301025, 0.6762304902076721)","(0.0015479630092158914, -0.0011484887218102813, 0.0021471744403243065)","(-0.009869384765625001, -0.0207855224609375, 0.3207550048828125)",1624948058,692166328
1099075,"(0.04560904949903488, -0.1000307947397232, -0.7284328937530518, 0.6762309074401855)","(-0.011235215701162815, 0.0015146734658628702, -0.0053096795454621315)","(-0.0907684326171875, -0.0252716064453125, 0.30161437988281253)",1624948058,697145938
1099076,"(0.04562627151608467, -0.10000691562891006, -0.7284360527992249, 0.6762299537658691)","(0.0042111254297196865, 0.0047104679979383945, -0.003711782395839691)","(-0.1523773193359375, -0.034692382812500006, -0.00478515625)",1624948058,702113628
